                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.6327,                 0.8364,                 1.1518,                0.84513,                0.65399,                0.76418,                0.42732,                 1.5274,                0.74579,                   1.11,              0.0017162,              0.0017162,              0.0017162
                     46,                 1.5868,                0.82423,                 1.1443,                0.83836,                0.67013,                0.76766,                0.41708,                 1.5604,                0.76362,                 1.1206,              0.0017096,              0.0017096,              0.0017096
                     47,                  1.625,                0.83019,                 1.1585,                0.84118,                0.66362,                0.76745,                0.42534,                 1.5421,                0.75407,                 1.1126,               0.001703,               0.001703,               0.001703
                     48,                 1.6367,                0.84519,                 1.1397,                0.83898,                0.66522,                0.76512,                 0.4179,                 1.5414,                0.77995,                 1.1179,              0.0016964,              0.0016964,              0.0016964
                     49,                 1.6119,                0.83105,                 1.1602,                0.83061,                0.66746,                 0.7692,                0.42217,                 1.5293,                0.77914,                 1.1164,              0.0016898,              0.0016898,              0.0016898
                     50,                 1.6311,                0.83197,                 1.1518,                0.83251,                0.66285,                0.76447,                0.41595,                  1.557,                0.77037,                 1.1254,              0.0016832,              0.0016832,              0.0016832
                     51,                  1.605,                 0.8241,                 1.1468,                0.84074,                0.67974,                0.77836,                0.43359,                 1.5077,                0.74402,                 1.1076,              0.0016766,              0.0016766,              0.0016766
                     52,                 1.5906,                 0.8102,                 1.1371,                0.84007,                0.65852,                0.75981,                 0.4196,                 1.5413,                 0.7594,                 1.1143,                0.00167,                0.00167,                0.00167
                     53,                 1.5972,                0.81839,                 1.1475,                0.84853,                0.66774,                  0.775,                0.44117,                 1.4838,                 0.7306,                 1.0926,              0.0016634,              0.0016634,              0.0016634
                     54,                 1.6204,                 0.8305,                 1.1425,                0.84171,                0.68121,                0.77903,                0.44138,                 1.4914,                0.73336,                 1.0991,              0.0016568,              0.0016568,              0.0016568
                     55,                 1.5807,                0.80474,                 1.1407,                0.84091,                0.68146,                0.77719,                 0.4333,                 1.5144,                0.75528,                 1.1112,              0.0016502,              0.0016502,              0.0016502
                     56,                 1.5735,                0.80774,                 1.1308,                0.84462,                0.67615,                0.77737,                 0.4428,                 1.4921,                0.72674,                 1.0931,              0.0016436,              0.0016436,              0.0016436
                     57,                 1.5958,                0.81872,                 1.1444,                0.84584,                0.67713,                0.77785,                0.43658,                 1.5043,                0.73448,                 1.1018,               0.001637,               0.001637,               0.001637
                     58,                 1.6413,                0.83017,                 1.1485,                0.83976,                0.67639,                0.77325,                0.43522,                 1.5021,                0.74197,                 1.1024,              0.0016304,              0.0016304,              0.0016304
                     59,                  1.602,                0.81356,                 1.1368,                 0.8394,                0.67583,                 0.7774,                0.43552,                 1.4934,                0.75049,                 1.0972,              0.0016238,              0.0016238,              0.0016238
                     60,                  1.578,                0.81414,                 1.1446,                0.83056,                 0.6713,                0.77098,                0.42922,                 1.5103,                0.76259,                 1.1093,              0.0016172,              0.0016172,              0.0016172
                     61,                 1.5915,                0.81084,                 1.1383,                0.83035,                0.65817,                0.76018,                0.41737,                 1.5501,                0.75053,                 1.1201,              0.0016106,              0.0016106,              0.0016106
