                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 1.5934,                 0.8387,                 1.1376,                0.84478,                0.66683,                0.76745,                0.43114,                 1.4973,                0.75325,                 1.0905,               0.001406,               0.001406,               0.001406
                     48,                 1.6141,                0.83719,                 1.1409,                0.83501,                0.66145,                0.76785,                0.43228,                 1.4714,                  0.772,                 1.0893,              0.0013928,              0.0013928,              0.0013928
                     49,                 1.6083,                 0.8369,                  1.134,                0.82913,                0.67063,                0.76688,                0.42909,                 1.4856,                0.77584,                 1.0927,              0.0013796,              0.0013796,              0.0013796
                     50,                 1.6203,                0.84071,                 1.1372,                0.83461,                0.66962,                0.76836,                0.42297,                  1.537,                0.75755,                 1.1101,              0.0013664,              0.0013664,              0.0013664
                     51,                 1.6122,                0.82585,                 1.1374,                0.83764,                 0.6618,                0.76302,                 0.4296,                 1.4985,                0.76096,                 1.0922,              0.0013532,              0.0013532,              0.0013532
                     52,                 1.5872,                0.82561,                 1.1255,                0.84362,                0.66654,                 0.7691,                0.43614,                 1.4857,                0.75393,                  1.084,                0.00134,                0.00134,                0.00134
                     53,                 1.5717,                0.83029,                 1.1259,                0.83876,                  0.678,                0.77579,                0.43478,                  1.482,                 0.7598,                 1.0889,              0.0013268,              0.0013268,              0.0013268
                     54,                 1.5629,                0.81189,                  1.128,                0.83553,                0.67849,                0.77134,                0.42514,                 1.5202,                0.77591,                 1.1052,              0.0013136,              0.0013136,              0.0013136
                     55,                 1.5742,                0.80627,                 1.1266,                0.83157,                0.67988,                0.77293,                0.44118,                 1.4751,                0.75827,                 1.0892,              0.0013004,              0.0013004,              0.0013004
                     56,                  1.565,                0.81482,                   1.12,                 0.8416,                0.67395,                0.77161,                0.42725,                 1.5293,                0.75087,                 1.1031,              0.0012872,              0.0012872,              0.0012872
                     57,                 1.5684,                0.81749,                 1.1314,                0.84108,                0.67236,                0.77508,                0.44248,                  1.471,                0.74453,                 1.0808,               0.001274,               0.001274,               0.001274
                     58,                 1.5854,                0.80724,                 1.1353,                0.84425,                0.65533,                0.76483,                0.42785,                 1.5074,                0.76448,                 1.0978,              0.0012608,              0.0012608,              0.0012608
                     59,                 1.5355,                0.80801,                 1.1127,                0.84832,                0.66341,                0.77196,                0.43503,                 1.4767,                0.73892,                 1.0837,              0.0012476,              0.0012476,              0.0012476
                     60,                 1.5374,                0.79892,                 1.1186,                 0.8397,                 0.6743,                0.77436,                0.43746,                 1.4773,                0.75897,                 1.0907,              0.0012344,              0.0012344,              0.0012344
                     61,                  1.583,                  0.823,                  1.125,                 0.8458,                0.68572,                0.78274,                 0.4515,                 1.4489,                0.71697,                 1.0752,              0.0012212,              0.0012212,              0.0012212
                     62,                 1.5455,                0.80499,                 1.1141,                0.85156,                0.67712,                0.78162,                0.44729,                 1.4336,                0.71567,                 1.0714,               0.001208,               0.001208,               0.001208
                     63,                 1.5436,                0.80508,                 1.1122,                0.83847,                0.67939,                 0.7763,                0.44016,                 1.4691,                0.74173,                 1.0896,              0.0011948,              0.0011948,              0.0011948
                     64,                 1.5267,                0.79814,                 1.1123,                0.83992,                0.67681,                0.77784,                0.43985,                  1.478,                0.72831,                 1.0849,              0.0011816,              0.0011816,              0.0011816
                     65,                 1.5337,                 0.7901,                 1.1178,                0.85997,                0.67877,                0.78389,                0.44815,                 1.4439,                0.71913,                 1.0747,              0.0011684,              0.0011684,              0.0011684
                     66,                 1.5383,                0.79288,                 1.1133,                0.85015,                0.68079,                0.78178,                0.44595,                 1.4529,                0.72388,                 1.0803,              0.0011552,              0.0011552,              0.0011552
                     67,                 1.5506,                0.79777,                  1.114,                0.85513,                0.67657,                0.78321,                 0.4597,                 1.4262,                0.71076,                 1.0633,               0.001142,               0.001142,               0.001142
                     68,                 1.5238,                0.79035,                 1.1069,                0.85502,                0.67639,                0.77908,                0.45026,                 1.4329,                0.72805,                 1.0708,              0.0011288,              0.0011288,              0.0011288
                     69,                 1.5421,                0.79794,                 1.1063,                0.85113,                0.68522,                0.78293,                0.45657,                 1.4279,                0.71953,                 1.0679,              0.0011156,              0.0011156,              0.0011156
                     70,                 1.5097,                 0.7878,                 1.1122,                0.85849,                  0.678,                0.78757,                0.45831,                 1.4303,                0.70461,                 1.0654,              0.0011024,              0.0011024,              0.0011024
                     71,                 1.5461,                0.79904,                 1.1143,                0.84515,                0.68463,                0.78203,                0.44408,                 1.4584,                0.73399,                 1.0797,              0.0010892,              0.0010892,              0.0010892
                     72,                 1.5243,                0.77871,                 1.1097,                0.85373,                0.68742,                0.78652,                0.45745,                 1.4187,                0.73562,                  1.067,               0.001076,               0.001076,               0.001076
                     73,                 1.5481,                0.80268,                 1.1054,                0.85496,                 0.6854,                0.78806,                0.46727,                 1.3877,                0.70063,                 1.0544,              0.0010628,              0.0010628,              0.0010628
                     74,                 1.5413,                0.80796,                 1.1095,                0.85618,                 0.6847,                0.78883,                0.46773,                  1.394,                0.70439,                 1.0555,              0.0010496,              0.0010496,              0.0010496
                     75,                  1.523,                0.79067,                 1.1049,                0.85286,                0.68261,                 0.7839,                0.46246,                 1.4094,                0.70949,                   1.06,              0.0010364,              0.0010364,              0.0010364
                     76,                 1.5407,                0.78268,                 1.1004,                0.86732,                0.68763,                0.79232,                 0.4611,                 1.4025,                0.70032,                 1.0596,              0.0010232,              0.0010232,              0.0010232
                     77,                 1.5532,                0.79563,                 1.1125,                0.85979,                0.68819,                0.79052,                0.46458,                 1.4011,                0.69121,                 1.0566,                0.00101,                0.00101,                0.00101
                     78,                 1.4903,                0.77041,                 1.0906,                0.86211,                0.68309,                0.78747,                0.46596,                  1.388,                0.69705,                 1.0532,              0.0009968,              0.0009968,              0.0009968
                     79,                 1.4996,                0.77359,                   1.11,                0.85918,                0.68909,                0.78997,                0.46875,                  1.381,                 0.6963,                 1.0522,              0.0009836,              0.0009836,              0.0009836
                     80,                 1.4942,                0.77152,                 1.0951,                0.85582,                0.68023,                0.78469,                  0.461,                 1.4116,                 0.7085,                 1.0604,              0.0009704,              0.0009704,              0.0009704
                     81,                  1.487,                  0.774,                 1.0963,                0.86245,                0.68405,                0.79083,                0.47104,                 1.3839,                0.69671,                 1.0501,              0.0009572,              0.0009572,              0.0009572
                     82,                 1.4987,                0.77238,                 1.1039,                0.85965,                0.68408,                0.79046,                0.46683,                  1.382,                 0.7172,                 1.0469,               0.000944,               0.000944,               0.000944
                     83,                 1.4874,                 0.7706,                 1.0933,                0.86181,                0.69231,                0.79652,                0.47228,                  1.381,                0.69455,                 1.0479,              0.0009308,              0.0009308,              0.0009308
                     84,                 1.4743,                 0.7718,                 1.0916,                0.86189,                0.68564,                 0.7934,                0.47869,                 1.3432,                0.68942,                 1.0374,              0.0009176,              0.0009176,              0.0009176
                     85,                 1.4952,                0.76237,                 1.0887,                  0.863,                0.69516,                0.79705,                0.47458,                 1.3638,                0.68527,                 1.0435,              0.0009044,              0.0009044,              0.0009044
                     86,                 1.4781,                0.76583,                 1.0923,                0.86297,                0.68882,                0.79315,                0.47115,                 1.3684,                0.70173,                 1.0438,              0.0008912,              0.0008912,              0.0008912
                     87,                 1.4961,                0.76988,                 1.0893,                0.86705,                0.68512,                0.79633,                0.48267,                 1.3474,                0.67903,                 1.0389,               0.000878,               0.000878,               0.000878
                     88,                 1.4647,                0.75412,                 1.0924,                0.86895,                0.69059,                0.79864,                0.47676,                 1.3555,                0.68379,                 1.0423,              0.0008648,              0.0008648,              0.0008648
                     89,                  1.498,                0.76453,                 1.0905,                0.86265,                0.68658,                0.79132,                0.47632,                 1.3711,                0.67897,                  1.048,              0.0008516,              0.0008516,              0.0008516
                     90,                 1.4925,                0.75519,                 1.0866,                0.86498,                0.70073,                0.80392,                 0.4888,                 1.3321,                0.66815,                  1.032,              0.0008384,              0.0008384,              0.0008384
                     91,                 1.4698,                  0.764,                 1.0959,                0.86358,                0.69203,                0.79806,                 0.4867,                 1.3387,                0.66636,                 1.0335,              0.0008252,              0.0008252,              0.0008252
                     92,                 1.4295,                 0.7376,                 1.0848,                0.87427,                0.69461,                0.80113,                0.48748,                 1.3187,                0.66569,                 1.0304,               0.000812,               0.000812,               0.000812
                     93,                 1.4617,                0.75438,                 1.0816,                0.86962,                0.69657,                0.80363,                0.48872,                 1.3309,                0.66382,                 1.0328,              0.0007988,              0.0007988,              0.0007988
                     94,                 1.4429,                0.74288,                 1.0793,                0.87203,                0.69768,                0.80087,                 0.4864,                 1.3328,                0.67532,                 1.0362,              0.0007856,              0.0007856,              0.0007856
                     95,                   1.46,                0.74372,                 1.0875,                0.87063,                0.69245,                0.79965,                0.48476,                 1.3302,                0.67527,                 1.0347,              0.0007724,              0.0007724,              0.0007724
                     96,                  1.453,                0.75047,                 1.0856,                0.86775,                0.70306,                0.80407,                0.49206,                 1.3099,                0.66681,                  1.027,              0.0007592,              0.0007592,              0.0007592
                     97,                 1.4656,                0.75559,                 1.0778,                0.86738,                0.69789,                0.80128,                0.48845,                   1.32,                0.66949,                 1.0299,               0.000746,               0.000746,               0.000746
                     98,                 1.4546,                0.75149,                 1.0735,                0.86222,                0.70306,                0.80236,                0.49125,                 1.3168,                0.66703,                  1.027,              0.0007328,              0.0007328,              0.0007328
                     99,                 1.4439,                0.74307,                 1.0808,                0.86796,                0.68051,                0.79416,                0.48407,                 1.3207,                0.66489,                 1.0284,              0.0007196,              0.0007196,              0.0007196
                    100,                 1.4542,                0.75113,                 1.0826,                0.86951,                0.68512,                0.79672,                 0.4851,                  1.326,                0.66732,                  1.029,              0.0007064,              0.0007064,              0.0007064
                    101,                 1.4749,                0.76085,                 1.0847,                0.86666,                0.69852,                0.79945,                0.48807,                 1.3232,                0.66681,                 1.0319,              0.0006932,              0.0006932,              0.0006932
                    102,                 1.4545,                0.75659,                 1.0806,                0.86874,                0.69189,                0.80018,                0.49246,                 1.3075,                0.66086,                 1.0236,                0.00068,                0.00068,                0.00068
                    103,                 1.4196,                0.72374,                 1.0751,                 0.8623,                0.69068,                 0.7984,                0.49325,                  1.298,                0.65332,                 1.0211,              0.0006668,              0.0006668,              0.0006668
                    104,                 1.4123,                0.72798,                 1.0673,                0.86858,                 0.7054,                0.80802,                0.50333,                 1.2756,                0.64909,                 1.0151,              0.0006536,              0.0006536,              0.0006536
                    105,                 1.4421,                0.73585,                  1.078,                0.86449,                0.70571,                0.80652,                0.49871,                 1.2915,                0.64941,                 1.0216,              0.0006404,              0.0006404,              0.0006404
                    106,                 1.4011,                0.72239,                 1.0768,                0.87143,                0.70215,                0.80818,                0.50215,                 1.2904,                 0.6458,                  1.017,              0.0006272,              0.0006272,              0.0006272
                    107,                 1.4492,                0.74133,                 1.0736,                0.86809,                0.70396,                0.80896,                0.50162,                 1.2859,                0.64604,                 1.0166,               0.000614,               0.000614,               0.000614
                    108,                 1.4612,                0.74248,                 1.0711,                0.87101,                0.70417,                0.80813,                0.50363,                 1.2812,                0.64058,                 1.0147,              0.0006008,              0.0006008,              0.0006008
                    109,                 1.4239,                0.72645,                 1.0658,                0.86752,                0.70302,                0.80517,                0.50103,                 1.2814,                0.65256,                  1.015,              0.0005876,              0.0005876,              0.0005876
                    110,                 1.4074,                0.72556,                 1.0627,                0.86803,                0.70341,                0.80552,                0.49424,                 1.3022,                0.65764,                 1.0215,              0.0005744,              0.0005744,              0.0005744
                    111,                 1.4227,                0.72484,                 1.0696,                0.86892,                 0.7004,                0.80496,                0.50256,                 1.2759,                0.64715,                 1.0114,              0.0005612,              0.0005612,              0.0005612
                    112,                 1.4197,                 0.7262,                 1.0747,                0.86986,                0.70264,                0.80779,                0.50762,                 1.2585,                0.64419,                 1.0097,               0.000548,               0.000548,               0.000548
                    113,                 1.4157,                 0.7317,                  1.069,                0.87312,                 0.6988,                0.80751,                0.50434,                 1.2811,                0.64068,                 1.0138,              0.0005348,              0.0005348,              0.0005348
                    114,                 1.4103,                 0.7234,                 1.0655,                0.87934,                0.69998,                0.81045,                 0.5071,                 1.2634,                0.64001,                 1.0099,              0.0005216,              0.0005216,              0.0005216
                    115,                 1.3834,                0.71078,                 1.0642,                0.87552,                0.70112,                  0.807,                0.49939,                 1.2773,                0.64515,                 1.0147,              0.0005084,              0.0005084,              0.0005084
                    116,                 1.4125,                0.72001,                  1.057,                0.87518,                0.70625,                0.81132,                0.51295,                 1.2521,                 0.6385,                 1.0052,              0.0004952,              0.0004952,              0.0004952
                    117,                  1.386,                0.70814,                  1.056,                0.87707,                0.70494,                0.81221,                0.51171,                 1.2471,                0.63159,                 1.0057,               0.000482,               0.000482,               0.000482
                    118,                 1.3997,                0.72047,                 1.0607,                0.87494,                0.70913,                0.81196,                0.51027,                 1.2497,                0.64365,                  1.006,              0.0004688,              0.0004688,              0.0004688
                    119,                 1.4048,                 0.7253,                 1.0603,                0.87309,                0.71095,                0.81246,                0.51106,                 1.2532,                0.63728,                 1.0056,              0.0004556,              0.0004556,              0.0004556
                    120,                 1.3412,                0.70743,                  1.052,                0.86771,                0.71697,                0.81413,                  0.517,                 1.2331,                0.62486,                 1.0008,              0.0004424,              0.0004424,              0.0004424
                    121,                 1.3847,                0.71481,                   1.06,                0.87701,                0.70648,                0.81399,                0.51529,                 1.2446,                0.62898,                 1.0004,              0.0004292,              0.0004292,              0.0004292
                    122,                 1.3763,                 0.7027,                 1.0535,                0.87501,                0.70806,                0.81404,                0.51404,                 1.2398,                0.62761,                      1,               0.000416,               0.000416,               0.000416
                    123,                 1.3891,                0.71498,                  1.061,                0.87456,                0.70615,                0.81119,                0.51332,                 1.2434,                0.63648,                 1.0033,              0.0004028,              0.0004028,              0.0004028
                    124,                 1.4044,                0.71987,                  1.054,                0.87087,                0.70569,                0.80827,                0.50574,                 1.2566,                0.64017,                 1.0049,              0.0003896,              0.0003896,              0.0003896
                    125,                 1.4184,                 0.7257,                 1.0625,                 0.8729,                0.71141,                0.81266,                0.51882,                 1.2162,                0.63116,                  0.996,              0.0003764,              0.0003764,              0.0003764
                    126,                 1.3997,                0.71682,                 1.0568,                0.87561,                0.71088,                 0.8151,                0.51897,                 1.2254,                 0.6248,                 0.9964,              0.0003632,              0.0003632,              0.0003632
                    127,                 1.3923,                 0.7094,                 1.0578,                 0.8733,                0.70843,                0.81415,                0.51663,                 1.2382,                0.62431,                 1.0003,                0.00035,                0.00035,                0.00035
                    128,                 1.3783,                0.71028,                 1.0593,                0.87281,                0.71255,                0.81646,                0.51986,                 1.2259,                0.62026,                0.99657,              0.0003368,              0.0003368,              0.0003368
                    129,                 1.3965,                0.71248,                 1.0559,                0.87715,                0.71046,                0.81574,                0.51971,                 1.2241,                0.62133,                0.99659,              0.0003236,              0.0003236,              0.0003236
                    130,                 1.3647,                0.69995,                 1.0543,                0.87304,                0.71346,                0.81544,                 0.5196,                 1.2275,                0.61982,                0.99738,              0.0003104,              0.0003104,              0.0003104
                    131,                 1.3994,                0.72062,                  1.058,                0.87754,                 0.7062,                0.81619,                0.52309,                  1.218,                0.61791,                0.99353,              0.0002972,              0.0002972,              0.0002972
                    132,                 1.3723,                0.70952,                 1.0532,                0.87865,                0.70676,                0.81721,                0.52322,                 1.2139,                0.61944,                0.99251,               0.000284,               0.000284,               0.000284
                    133,                 1.3857,                0.71307,                 1.0596,                0.88023,                 0.7092,                0.81865,                0.52554,                 1.2112,                0.61237,                0.99141,              0.0002708,              0.0002708,              0.0002708
                    134,                 1.4073,                0.72497,                 1.0595,                0.88038,                0.70676,                0.81443,                0.52007,                 1.2207,                0.62301,                0.99509,              0.0002576,              0.0002576,              0.0002576
                    135,                 1.3663,                0.70257,                 1.0504,                0.87334,                0.71234,                0.81459,                0.51801,                 1.2222,                0.62637,                0.99506,              0.0002444,              0.0002444,              0.0002444
                    136,                 1.3765,                0.70186,                 1.0457,                0.87406,                0.71846,                0.81818,                0.52754,                 1.1956,                0.61235,                0.98737,              0.0002312,              0.0002312,              0.0002312
                    137,                 1.3513,                0.69325,                 1.0496,                0.87658,                0.71341,                 0.8179,                0.52433,                 1.2026,                0.61196,                0.98958,               0.000218,               0.000218,               0.000218
                    138,                 1.3222,                0.68034,                 1.0376,                0.87311,                0.71869,                0.81941,                0.52786,                 1.1925,                0.61209,                0.98769,              0.0002048,              0.0002048,              0.0002048
                    139,                 1.3553,                0.70513,                 1.0501,                0.87512,                0.71695,                0.81973,                0.52909,                 1.1972,                0.60924,                0.98626,              0.0001916,              0.0001916,              0.0001916
                    140,                 1.3332,                0.67929,                 1.0437,                0.87434,                0.71834,                0.81853,                0.52906,                 1.1928,                 0.6106,                0.98657,              0.0001784,              0.0001784,              0.0001784
                    141,                 1.4385,                0.73556,                 1.0727,                0.87488,                0.71117,                0.81284,                0.51541,                 1.2252,                0.62325,                0.99394,              0.0001652,              0.0001652,              0.0001652
                    142,                 1.3771,                0.69915,                 1.0573,                0.87292,                0.70459,                0.80919,                0.51104,                 1.2313,                 0.6303,                0.99831,               0.000152,               0.000152,               0.000152
                    143,                 1.3486,                0.68279,                 1.0426,                0.87317,                0.70931,                0.81116,                0.50885,                 1.2446,                0.63368,                 1.0025,              0.0001388,              0.0001388,              0.0001388
                    144,                  1.345,                0.68458,                 1.0472,                0.87334,                0.71085,                 0.8121,                0.51139,                 1.2406,                0.62961,                 1.0006,              0.0001256,              0.0001256,              0.0001256
                    145,                 1.3469,                0.68585,                 1.0456,                0.86945,                0.71315,                 0.8117,                0.51128,                 1.2378,                 0.6315,                 1.0005,              0.0001124,              0.0001124,              0.0001124
                    146,                 1.3337,                0.67796,                 1.0428,                0.87457,                0.70865,                0.81086,                0.51233,                 1.2309,                0.62597,                0.99787,               9.92e-05,               9.92e-05,               9.92e-05
                    147,                 1.3228,                0.67323,                 1.0333,                0.87273,                0.71143,                0.81291,                0.51642,                 1.2237,                0.62252,                0.99616,                8.6e-05,                8.6e-05,                8.6e-05
                    148,                 1.3249,                0.67072,                 1.0345,                0.87178,                0.71192,                0.81407,                0.51814,                 1.2222,                0.61984,                0.99594,               7.28e-05,               7.28e-05,               7.28e-05
                    149,                 1.3097,                0.66978,                 1.0329,                0.87526,                0.71353,                0.81536,                0.52024,                 1.2169,                0.61668,                0.99439,               5.96e-05,               5.96e-05,               5.96e-05
                    150,                 1.3022,                 0.6632,                 1.0394,                0.87765,                0.71234,                0.81565,                0.52101,                 1.2147,                0.61594,                0.99344,               4.64e-05,               4.64e-05,               4.64e-05
